0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 64493, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 48, Note_on_c, 0, 48, 127
2, 225, Note_on_c, 7, 67, 127
2, 399, Note_off_c, 7, 67, 127
2, 403, Note_on_c, 10, 69, 127
2, 577, Note_off_c, 10, 69, 127
2, 581, Note_on_c, 12, 71, 127
2, 755, Note_off_c, 12, 71, 127
2, 759, Note_on_c, 0, 72, 127
2, 933, Note_off_c, 0, 72, 127
2, 937, Note_off_c, 0, 48, 127
2, 937, Note_on_c, 2, 74, 127
2, 1111, Note_off_c, 2, 74, 127
2, 1115, Note_on_c, 0, 60, 127
2, 1115, Note_on_c, 4, 76, 127
2, 1289, Note_off_c, 4, 76, 127
2, 1293, Note_on_c, 5, 77, 127
2, 1467, Note_off_c, 5, 77, 127
2, 1467, Note_off_c, 0, 60, 127
2, 1471, Note_on_c, 12, 59, 127
2, 1471, Note_on_c, 7, 79, 127
2, 1645, Note_off_c, 7, 79, 127
2, 1649, Note_on_c, 5, 77, 127
2, 1823, Note_off_c, 5, 77, 127
2, 1823, Note_off_c, 12, 59, 127
2, 1827, Note_on_c, 7, 55, 127
2, 1827, Note_on_c, 7, 79, 127
2, 2001, Note_off_c, 7, 79, 127
2, 2005, Note_on_c, 10, 81, 127
2, 2179, Note_off_c, 10, 81, 127
2, 2179, Note_off_c, 7, 55, 127
2, 2183, Note_on_c, 10, 57, 127
2, 2183, Note_on_c, 5, 77, 127
2, 2357, Note_off_c, 5, 77, 127
2, 2361, Note_on_c, 10, 81, 127
