0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 50688, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 96, Note_on_c, 7, 67, 127
2, 251, Note_off_c, 7, 67, 127
2, 256, Note_on_c, 12, 71, 127
2, 411, Note_off_c, 12, 71, 127
2, 416, Note_on_c, 2, 74, 127
2, 571, Note_off_c, 2, 74, 127
2, 576, Note_on_c, 12, 71, 127
2, 731, Note_off_c, 12, 71, 127
2, 736, Note_on_c, 7, 67, 127
2, 891, Note_off_c, 7, 67, 127
2, 896, Note_on_c, 2, 74, 127
2, 1051, Note_off_c, 2, 74, 127
2, 1056, Note_on_c, 12, 71, 127
2, 1201, Note_off_c, 12, 71, 127
2, 1216, Note_on_c, 7, 67, 127
2, 1361, Note_off_c, 7, 67, 127
2, 1376, Note_on_c, 7, 79, 127
2, 1521, Note_off_c, 7, 79, 127
2, 1536, Note_on_c, 2, 50, 127
2, 1536, Note_on_c, 7, 79, 127
2, 1591, Note_on_c, 6, 78, 127
2, 1611, Note_off_c, 7, 79, 127
2, 1646, Note_on_c, 7, 79, 127
2, 1666, Note_off_c, 6, 78, 127
2, 1694, Note_off_c, 2, 50, 127
2, 1696, Note_on_c, 6, 54, 127
2, 1696, Note_on_c, 6, 78, 127
2, 1721, Note_off_c, 7, 79, 127
2, 1851, Note_off_c, 6, 78, 127
2, 1853, Note_off_c, 6, 54, 127
2, 1855, Note_on_c, 10, 57, 127
2, 1855, Note_on_c, 2, 74, 127
2, 2010, Note_off_c, 2, 74, 127
2, 2012, Note_off_c, 10, 57, 127
