0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 78336, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 48, Note_on_c, 11, 58, 127
2, 48, Note_on_c, 11, 70, 127
2, 430, Note_off_c, 11, 58, 127
2, 432, Note_on_c, 2, 62, 127
2, 814, Note_off_c, 2, 62, 127
2, 816, Note_on_c, 0, 60, 127
2, 1006, Note_off_c, 11, 70, 127
2, 1008, Note_on_c, 11, 70, 127
2, 1198, Note_off_c, 11, 70, 127
2, 1198, Note_off_c, 0, 60, 127
2, 1200, Note_on_c, 11, 58, 127
2, 1200, Note_on_c, 10, 69, 127
2, 1390, Note_off_c, 10, 69, 127
2, 1392, Note_on_c, 7, 67, 127
2, 1582, Note_off_c, 7, 67, 127
2, 1582, Note_off_c, 11, 58, 127
2, 1584, Note_on_c, 10, 57, 127
2, 1584, Note_on_c, 5, 65, 127
2, 1966, Note_off_c, 5, 65, 127
2, 1966, Note_off_c, 10, 57, 127
2, 1968, Note_on_c, 7, 55, 127
2, 1968, Note_on_c, 7, 67, 127
2, 2350, Note_off_c, 7, 67, 127
2, 2350, Note_off_c, 7, 55, 127
2, 2352, Note_on_c, 5, 53, 127
2, 2352, Note_on_c, 2, 62, 127
2, 2542, Note_off_c, 2, 62, 127
2, 2544, Note_on_c, 3, 63, 127
2, 2734, Note_off_c, 3, 63, 127
2, 2734, Note_off_c, 5, 53, 127
2, 2736, Note_on_c, 3, 51, 127
2, 2736, Note_on_c, 5, 65, 127
2, 3118, Note_off_c, 5, 65, 127
