0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 93696, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 48, Note_on_c, 10, 57, 127
2, 48, Note_on_c, 10, 69, 127
2, 401, Note_off_c, 10, 69, 127
2, 403, Note_on_c, 8, 68, 127
2, 455, Note_off_c, 10, 57, 127
2, 579, Note_off_c, 8, 68, 127
2, 581, Note_on_c, 10, 69, 127
2, 756, Note_off_c, 10, 69, 127
2, 758, Note_on_c, 8, 56, 127
2, 758, Note_on_c, 12, 71, 127
2, 1111, Note_off_c, 12, 71, 127
2, 1113, Note_on_c, 10, 69, 127
2, 1165, Note_off_c, 8, 56, 127
2, 1289, Note_off_c, 10, 69, 127
2, 1291, Note_on_c, 8, 68, 127
2, 1466, Note_off_c, 8, 68, 127
2, 1468, Note_on_c, 6, 54, 127
2, 1468, Note_on_c, 10, 69, 127
2, 1643, Note_off_c, 10, 69, 127
2, 1645, Note_on_c, 8, 68, 127
2, 1820, Note_off_c, 8, 68, 127
2, 1822, Note_on_c, 10, 69, 127
2, 1874, Note_off_c, 6, 54, 127
2, 2177, Note_on_c, 1, 49, 127
2, 2352, Note_off_c, 10, 69, 127
2, 2354, Note_on_c, 12, 71, 127
2, 2529, Note_off_c, 12, 71, 127
2, 2531, Note_on_c, 8, 68, 127
2, 2583, Note_off_c, 1, 49, 127
2, 2707, Note_off_c, 8, 68, 127
2, 2709, Note_on_c, 10, 69, 127
2, 2884, Note_off_c, 10, 69, 127
2, 2886, Note_on_c, 2, 50, 127
2, 2886, Note_on_c, 12, 71, 127
