0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 87552, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 48, Note_on_c, 2, 50, 127
2, 270, Note_on_c, 2, 74, 127
2, 482, Note_off_c, 2, 74, 127
2, 489, Note_off_c, 2, 50, 127
2, 491, Note_on_c, 4, 52, 127
2, 491, Note_on_c, 1, 73, 127
2, 703, Note_off_c, 1, 73, 127
2, 712, Note_on_c, 2, 74, 127
2, 924, Note_off_c, 2, 74, 127
2, 931, Note_off_c, 4, 52, 127
2, 933, Note_on_c, 5, 53, 127
2, 933, Note_on_c, 10, 69, 127
2, 1374, Note_off_c, 10, 69, 127
2, 1374, Note_off_c, 5, 53, 127
2, 1376, Note_on_c, 2, 50, 127
2, 1376, Note_on_c, 5, 77, 127
2, 1817, Note_off_c, 2, 50, 127
2, 1819, Note_on_c, 10, 57, 127
2, 2038, Note_off_c, 5, 77, 127
2, 2040, Note_on_c, 4, 76, 127
2, 2252, Note_off_c, 4, 76, 127
2, 2259, Note_off_c, 10, 57, 127
2, 2261, Note_on_c, 12, 59, 127
2, 2261, Note_on_c, 2, 74, 127
2, 2473, Note_off_c, 2, 74, 127
2, 2482, Note_on_c, 4, 76, 127
2, 2694, Note_off_c, 4, 76, 127
2, 2701, Note_off_c, 12, 59, 127
2, 2703, Note_on_c, 1, 61, 127
2, 2703, Note_on_c, 10, 69, 127
2, 3144, Note_off_c, 10, 69, 127
2, 3144, Note_off_c, 1, 61, 127
2, 3146, Note_on_c, 10, 57, 127
2, 3146, Note_on_c, 7, 79, 127
