0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 84480, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 48, Note_on_c, 7, 55, 127
2, 228, Note_on_c, 2, 74, 127
2, 406, Note_off_c, 2, 74, 127
2, 408, Note_on_c, 11, 70, 127
2, 586, Note_off_c, 11, 70, 127
2, 588, Note_on_c, 7, 67, 127
2, 766, Note_off_c, 7, 67, 127
2, 766, Note_off_c, 7, 55, 127
2, 768, Note_on_c, 3, 51, 127
2, 768, Note_on_c, 7, 79, 127
2, 1126, Note_off_c, 7, 79, 127
2, 1126, Note_off_c, 3, 51, 127
2, 1128, Note_on_c, 2, 50, 127
2, 1128, Note_on_c, 5, 77, 127
2, 1308, Note_on_c, 10, 69, 127
2, 1486, Note_off_c, 10, 69, 127
2, 1488, Note_on_c, 5, 65, 127
2, 1666, Note_off_c, 5, 65, 127
2, 1668, Note_on_c, 2, 62, 127
2, 1846, Note_off_c, 2, 62, 127
2, 1846, Note_off_c, 2, 50, 127
2, 1848, Note_on_c, 11, 58, 127
2, 1848, Note_on_c, 2, 74, 127
2, 2206, Note_off_c, 11, 58, 127
2, 2206, Note_off_c, 5, 77, 127
2, 2208, Note_on_c, 7, 55, 127
2, 2208, Note_on_c, 3, 75, 127
2, 2678, Note_off_c, 2, 74, 127
2, 2748, Note_on_c, 11, 70, 127
2, 2926, Note_off_c, 11, 70, 127
2, 2926, Note_off_c, 7, 55, 127
2, 2928, Note_on_c, 10, 57, 127
2, 2928, Note_on_c, 0, 72, 127
2, 3286, Note_off_c, 10, 57, 127
