0, 0, Header, 1, 3, 384
1, 0, Start_track
1, 0, Tempo, 500000
1, 0, Time_signature, 4, 2, 24, 8
1, 56832, End_track
2, 0, Start_track
2, 0, Text_t, "harpsichord: John Sankey"
2, 0, Program_c, 0, 6
2, 0, Pitch_bend_c, 0, 8192
2, 0, Program_c, 1, 6
2, 0, Pitch_bend_c, 1, 7792
2, 0, Program_c, 2, 6
2, 0, Pitch_bend_c, 2, 7876
2, 0, Program_c, 3, 6
2, 0, Pitch_bend_c, 3, 7952
2, 0, Program_c, 4, 6
2, 0, Pitch_bend_c, 4, 7792
2, 0, Program_c, 5, 6
2, 0, Pitch_bend_c, 5, 8112
2, 0, Program_c, 6, 6
2, 0, Pitch_bend_c, 6, 7712
2, 0, Program_c, 7, 6
2, 0, Pitch_bend_c, 7, 8037
2, 0, Program_c, 8, 6
2, 0, Pitch_bend_c, 8, 7872
2, 0, Program_c, 10, 6
2, 0, Pitch_bend_c, 10, 7712
2, 0, Program_c, 11, 6
2, 0, Pitch_bend_c, 11, 8032
2, 0, Program_c, 12, 6
2, 0, Pitch_bend_c, 12, 7872
2, 0, Title_t, "Track 1"
2, 96, Note_on_c, 2, 62, 127
2, 259, Note_off_c, 2, 62, 127
2, 261, Note_on_c, 4, 64, 127
2, 424, Note_off_c, 4, 64, 127
2, 426, Note_on_c, 5, 65, 127
2, 589, Note_off_c, 5, 65, 127
2, 591, Note_on_c, 7, 67, 127
2, 754, Note_off_c, 7, 67, 127
2, 756, Note_on_c, 10, 69, 127
2, 902, Note_off_c, 10, 69, 127
2, 921, Note_on_c, 11, 70, 127
2, 1058, Note_off_c, 11, 70, 127
2, 1085, Note_on_c, 1, 61, 127
2, 1248, Note_off_c, 1, 61, 127
2, 1250, Note_on_c, 11, 70, 127
2, 1413, Note_off_c, 11, 70, 127
2, 1415, Note_on_c, 10, 69, 127
2, 1578, Note_off_c, 10, 69, 127
2, 1580, Note_on_c, 7, 67, 127
2, 1743, Note_off_c, 7, 67, 127
2, 1745, Note_on_c, 5, 65, 127
2, 1891, Note_off_c, 5, 65, 127
2, 1910, Note_on_c, 4, 64, 127
2, 2047, Note_off_c, 4, 64, 127
2, 2074, Note_on_c, 2, 50, 127
2, 2074, Note_on_c, 5, 65, 127
2, 2237, Note_off_c, 2, 50, 127
2, 2239, Note_on_c, 4, 52, 127
2, 2349, Note_off_c, 5, 65, 127
2, 2402, Note_off_c, 4, 52, 127
2, 2404, Note_on_c, 5, 53, 127
2, 2404, Note_on_c, 10, 69, 127
2, 2567, Note_off_c, 5, 53, 127
2, 2569, Note_on_c, 7, 55, 127
